date,type,client_id,product_id,quantity,total_amount
2024-09-29,Receipt,,109,1,35.0
2024-09-29,Receipt,,110,11,219.89
2024-09-29,Receipt,,110,16,319.84
2024-09-29,Receipt,,104,8,320.0
2024-09-30,Receipt,,108,18,261.0
2024-09-30,Receipt,,104,13,520.0
2024-09-30,Receipt,,106,13,715.0
2024-09-30,Receipt,,107,15,374.85
2024-09-30,Invoice,54277800.0,108,18,261.0
2024-09-30,Invoice,26054020.0,103,11,104.5
2024-10-01,Receipt,,103,1,9.5
2024-10-01,Receipt,,110,12,239.88
2024-10-01,Receipt,,104,17,680.0
2024-10-01,Receipt,,110,3,59.97
2024-10-01,Receipt,,103,19,180.5
2024-10-01,Receipt,,112,8,36.0
2024-10-01,Receipt,,110,2,39.98
2024-10-02,Receipt,,109,19,665.0
2024-10-02,Receipt,,107,5,124.95
2024-10-02,Receipt,,102,11,9.35
2024-10-02,Receipt,,105,5,399.95
2024-10-03,Invoice,344303.0,108,2,29.0
2024-10-04,Invoice,66344695.0,112,16,72.0
2024-10-04,Receipt,,106,15,825.0
2024-10-04,Receipt,,112,12,54.0
2024-10-04,Receipt,,105,12,959.88
2024-10-04,Invoice,79089901.0,101,17,144.5
2024-10-05,Invoice,56581473.0,107,4,99.96
2024-10-05,Receipt,,106,9,495.0
2024-10-05,Receipt,,112,15,67.5
2024-10-05,Invoice,39711319.0,108,5,72.5
2024-10-05,Invoice,88725654.0,104,12,480.0
2024-10-05,Receipt,,102,2,1.7
2024-10-05,Receipt,,111,15,112.5
2024-10-05,Receipt,,107,18,449.82
2024-10-06,Receipt,,103,4,38.0
2024-10-06,Receipt,,108,11,159.5
2024-10-06,Invoice,17637794.0,106,19,1045.0
2024-10-06,Receipt,,108,7,101.5
2024-10-06,Receipt,,106,3,165.0
2024-10-06,Receipt,,109,20,700.0
2024-10-06,Receipt,,106,13,715.0
2024-10-06,Invoice,11819185.0,102,17,14.45
2024-10-06,Receipt,,110,1,19.99
2024-10-06,Receipt,,101,7,59.5
2024-10-07,Receipt,,105,16,1279.84
2024-10-07,Receipt,,104,1,40.0
2024-10-07,Receipt,,109,7,245.0
2024-10-07,Receipt,,105,11,879.89
2024-10-07,Receipt,,103,8,76.0
2024-10-07,Receipt,,101,14,119.0
2024-10-07,Receipt,,106,18,990.0
2024-10-07,Invoice,42133044.0,108,8,116.0
2024-10-07,Receipt,,111,8,60.0
2024-10-08,Receipt,,111,15,112.5
2024-10-08,Invoice,37028180.0,103,12,114.0
2024-10-08,Receipt,,102,5,4.25
2024-10-08,Receipt,,102,8,6.8
2024-10-08,Receipt,,108,5,72.5
2024-10-08,Invoice,35495029.0,103,17,161.5
2024-10-08,Receipt,,107,5,124.95
2024-10-09,Receipt,,111,12,90.0
2024-10-09,Receipt,,101,8,68.0
2024-10-09,Receipt,,106,9,495.0
2024-10-09,Invoice,79212676.0,104,16,640.0
2024-10-10,Invoice,98860009.0,107,3,74.97
2024-10-10,Receipt,,109,10,350.0
2024-10-10,Receipt,,105,20,1599.8
2024-10-10,Receipt,,109,10,350.0
2024-10-10,Receipt,,112,14,63.0
2024-10-10,Receipt,,103,17,161.5
2024-10-10,Receipt,,108,20,290.0
2024-10-10,Receipt,,112,19,85.5
2024-10-11,Receipt,,105,18,1439.82
2024-10-11,Receipt,,112,5,22.5
2024-10-11,Receipt,,109,16,560.0
2024-10-11,Invoice,42133044.0,110,2,39.98
2024-10-11,Receipt,,102,3,2.55
2024-10-11,Receipt,,112,14,63.0
2024-10-12,Invoice,88725654.0,106,8,440.0
2024-10-12,Receipt,,112,10,45.0
2024-10-12,Invoice,26054020.0,109,12,420.0
2024-10-12,Receipt,,104,8,320.0
2024-10-12,Receipt,,109,15,525.0
2024-10-12,Receipt,,107,18,449.82
2024-10-12,Receipt,,105,8,639.92
2024-10-12,Receipt,,107,1,24.99
2024-10-12,Receipt,,108,5,72.5
2024-10-12,Receipt,,102,17,14.45
2024-10-13,Receipt,,107,7,174.93
2024-10-13,Receipt,,101,19,161.5
2024-10-13,Receipt,,106,5,275.0
2024-10-13,Invoice,81415657.0,106,10,550.0
2024-10-13,Receipt,,107,16,399.84
2024-10-14,Receipt,,112,15,67.5
2024-10-14,Receipt,,105,15,1199.85
2024-10-14,Receipt,,105,6,479.94
2024-10-14,Receipt,,108,15,217.5
2024-10-14,Receipt,,101,1,8.5
2024-10-14,Receipt,,111,11,82.5
2024-10-14,Receipt,,103,18,171.0
2024-10-14,Receipt,,102,9,7.65
2024-10-15,Receipt,,108,10,145.0
2024-10-15,Receipt,,104,12,480.0
2024-10-15,Receipt,,112,8,36.0
2024-10-15,Invoice,27760841.0,106,9,495.0
2024-10-15,Receipt,,106,1,55.0
2024-10-15,Receipt,,101,20,170.0
2024-10-16,Receipt,,108,8,116.0
2024-10-16,Receipt,,102,8,6.8
2024-10-16,Receipt,,111,10,75.0
2024-10-16,Invoice,30725714.0,104,5,200.0
2024-10-16,Invoice,88725654.0,106,7,385.0
2024-10-16,Receipt,,103,16,152.0
2024-10-16,Invoice,37028180.0,108,7,101.5
2024-10-16,Receipt,,109,10,350.0
2024-10-17,Invoice,6323852.0,103,7,66.5
2024-10-17,Invoice,14508768.0,106,17,935.0
2024-10-17,Receipt,,110,14,279.86
2024-10-17,Receipt,,108,12,174.0
2024-10-17,Invoice,79212676.0,110,14,279.86
2024-10-17,Receipt,,108,10,145.0
2024-10-17,Receipt,,105,10,799.9
2024-10-17,Invoice,4308421.0,109,13,455.0
2024-10-18,Receipt,,112,1,4.5
2024-10-18,Invoice,37388792.0,101,5,42.5
2024-10-18,Invoice,35495029.0,102,7,5.95
2024-10-18,Invoice,30725714.0,103,7,66.5
2024-10-18,Receipt,,101,9,76.5
2024-10-19,Receipt,,108,10,145.0
2024-10-19,Receipt,,112,13,58.5
2024-10-19,Receipt,,110,12,239.88
2024-10-19,Invoice,85758349.0,101,17,144.5
2024-10-19,Invoice,78270025.0,111,19,142.5
2024-10-19,Invoice,72148284.0,108,15,217.5
2024-10-19,Receipt,,101,15,127.5
2024-10-19,Invoice,56379329.0,107,18,449.82
2024-10-20,Receipt,,102,18,15.3
2024-10-20,Receipt,,108,15,217.5
2024-10-20,Receipt,,109,18,630.0
2024-10-20,Receipt,,108,11,159.5
2024-10-20,Invoice,39711319.0,106,12,660.0
2024-10-20,Receipt,,101,10,85.0
2024-10-20,Invoice,66344695.0,107,18,449.82
2024-10-20,Invoice,89774697.0,110,15,299.85
2024-10-20,Invoice,99159520.0,108,7,101.5
2024-10-21,Receipt,,104,9,360.0
2024-10-21,Invoice,91858555.0,105,17,1359.83
2024-10-21,Receipt,,111,19,142.5
2024-10-21,Invoice,53826716.0,112,4,18.0
2024-10-22,Receipt,,112,12,54.0
2024-10-22,Receipt,,105,12,959.88
2024-10-22,Receipt,,110,2,39.98
2024-10-22,Invoice,63709724.0,102,3,2.55
2024-10-22,Receipt,,104,20,800.0
2024-10-22,Receipt,,110,8,159.92
2024-10-22,Invoice,99159520.0,112,20,90.0
2024-10-22,Receipt,,110,1,19.99
2024-10-23,Invoice,27760841.0,112,17,76.5
2024-10-23,Receipt,,106,10,550.0
2024-10-23,Receipt,,107,16,399.84
2024-10-23,Receipt,,105,2,159.98
2024-10-23,Receipt,,107,17,424.83
2024-10-23,Receipt,,103,14,133.0
2024-10-24,Receipt,,107,4,99.96
2024-10-24,Invoice,54277800.0,104,9,360.0
2024-10-24,Receipt,,101,6,51.0
2024-10-24,Invoice,78270025.0,111,7,52.5
2024-10-24,Receipt,,107,3,74.97
2024-10-24,Receipt,,102,12,10.2
2024-10-24,Receipt,,101,10,85.0
2024-10-24,Invoice,26054020.0,101,2,17.0
2024-10-24,Receipt,,104,12,480.0
2024-10-24,Receipt,,108,14,203.0
2024-10-24,Invoice,54277800.0,103,14,133.0
2024-10-25,Receipt,,108,8,116.0
2024-10-25,Receipt,,104,4,160.0
2024-10-25,Receipt,,102,20,17.0
2024-10-25,Invoice,74252420.0,101,6,51.0
2024-10-25,Receipt,,110,16,319.84
2024-10-26,Receipt,,104,18,720.0
2024-10-26,Receipt,,109,16,560.0
2024-10-26,Invoice,99159520.0,106,19,1045.0
2024-10-26,Receipt,,112,14,63.0
2024-10-26,Receipt,,103,19,180.5
2024-10-27,Invoice,79089901.0,102,8,6.8
2024-10-27,Invoice,85758349.0,104,11,440.0
2024-10-27,Receipt,,112,17,76.5
2024-10-27,Receipt,,109,6,210.0
2024-10-27,Receipt,,106,6,330.0
2024-10-27,Receipt,,102,1,0.85
2024-10-27,Receipt,,103,14,133.0
2024-10-27,Receipt,,106,12,660.0
2024-10-27,Receipt,,104,14,560.0
2024-10-27,Receipt,,104,15,600.0
2024-10-28,Invoice,8004482.0,104,6,240.0
2024-10-28,Receipt,,106,5,275.0
2024-10-28,Receipt,,110,16,319.84
2024-10-28,Receipt,,101,10,85.0
2024-10-28,Receipt,,112,3,13.5
2024-10-29,Invoice,14508768.0,112,12,54.0
2024-10-29,Invoice,98860009.0,102,3,2.55
2024-10-30,Receipt,,111,16,120.0
2024-10-30,Receipt,,107,19,474.81
2024-10-30,Receipt,,102,2,1.7
2024-10-30,Receipt,,110,8,159.92
2024-10-31,Receipt,,107,4,99.96
2024-10-31,Receipt,,103,3,28.5
2024-10-31,Receipt,,101,1,8.5
2024-10-31,Receipt,,107,2,49.98
2024-10-31,Invoice,81259008.0,106,10,550.0
2024-11-01,Receipt,,101,12,102.0
2024-11-01,Receipt,,106,14,770.0
2024-11-01,Receipt,,106,3,165.0
2024-11-01,Receipt,,103,11,104.5
2024-11-01,Invoice,66344695.0,101,13,110.5
2024-11-01,Invoice,6323852.0,108,18,261.0
2024-11-01,Receipt,,103,5,47.5
2024-11-01,Receipt,,111,16,120.0
2024-11-01,Receipt,,111,10,75.0
2024-11-01,Receipt,,102,1,0.85
2024-11-02,Invoice,79212676.0,107,12,299.88
2024-11-02,Receipt,,105,12,959.88
2024-11-02,Receipt,,104,2,80.0
2024-11-02,Invoice,92747083.0,105,2,159.98
2024-11-02,Receipt,,103,12,114.0
2024-11-03,Receipt,,112,7,31.5
2024-11-03,Receipt,,108,9,130.5
2024-11-03,Receipt,,105,14,1119.86
2024-11-03,Invoice,84525678.0,108,15,217.5
2024-11-03,Invoice,42133044.0,111,15,112.5
2024-11-03,Receipt,,108,18,261.0
2024-11-03,Receipt,,102,12,10.2
2024-11-04,Receipt,,108,4,58.0
2024-11-04,Receipt,,111,5,37.5
2024-11-04,Receipt,,109,18,630.0
2024-11-04,Invoice,81415657.0,101,12,102.0
2024-11-04,Receipt,,101,12,102.0
2024-11-04,Receipt,,110,11,219.89
2024-11-05,Receipt,,101,13,110.5
2024-11-05,Invoice,81259008.0,107,8,199.92
2024-11-05,Receipt,,109,4,140.0
2024-11-05,Receipt,,108,10,145.0
2024-11-05,Receipt,,110,4,79.96
2024-11-06,Receipt,,112,5,22.5
2024-11-06,Receipt,,107,16,399.84
2024-11-06,Receipt,,103,4,38.0
2024-11-06,Invoice,92747083.0,108,16,232.0
2024-11-06,Receipt,,106,5,275.0
2024-11-06,Receipt,,104,1,40.0
2024-11-06,Receipt,,111,7,52.5
2024-11-06,Receipt,,102,4,3.4
2024-11-06,Receipt,,110,10,199.9
2024-11-07,Invoice,27888820.0,112,17,76.5
2024-11-07,Receipt,,112,11,49.5
2024-11-07,Receipt,,105,18,1439.82
2024-11-07,Invoice,72148284.0,110,12,239.88
2024-11-07,Receipt,,101,11,93.5
2024-11-07,Receipt,,108,20,290.0
2024-11-08,Receipt,,101,8,68.0
2024-11-08,Receipt,,102,4,3.4
2024-11-08,Invoice,72148284.0,109,10,350.0
2024-11-09,Receipt,,107,20,499.8
2024-11-09,Invoice,59345683.0,108,2,29.0
2024-11-09,Receipt,,104,4,160.0
2024-11-09,Receipt,,102,8,6.8
2024-11-09,Receipt,,107,7,174.93
2024-11-09,Invoice,26054020.0,105,2,159.98
2024-11-10,Receipt,,110,14,279.86
2024-11-10,Invoice,42133044.0,101,11,93.5
2024-11-10,Invoice,74252420.0,101,2,17.0
2024-11-10,Receipt,,111,12,90.0
2024-11-10,Receipt,,106,10,550.0
2024-11-10,Receipt,,108,4,58.0
2024-11-10,Invoice,17637794.0,110,17,339.83
2024-11-10,Receipt,,104,15,600.0
2024-11-10,Receipt,,106,15,825.0
2024-11-11,Invoice,27888820.0,103,19,180.5
2024-11-11,Invoice,85822412.0,109,11,385.0
2024-11-11,Receipt,,105,14,1119.86
2024-11-11,Invoice,91858555.0,110,1,19.99
2024-11-11,Invoice,29597483.0,105,10,799.9
2024-11-11,Receipt,,110,9,179.91
2024-11-11,Receipt,,104,11,440.0
2024-11-11,Receipt,,101,11,93.5
2024-11-11,Receipt,,112,13,58.5
2024-11-12,Invoice,10752378.0,111,18,135.0
2024-11-12,Receipt,,104,13,520.0
2024-11-12,Receipt,,112,11,49.5
2024-11-12,Invoice,39711319.0,109,16,560.0
2024-11-12,Invoice,79212676.0,108,6,87.0
2024-11-12,Receipt,,101,9,76.5
2024-11-13,Receipt,,104,7,280.0
2024-11-13,Receipt,,108,15,217.5
2024-11-13,Invoice,78270025.0,112,1,4.5
2024-11-13,Invoice,89774697.0,107,11,274.89
2024-11-13,Receipt,,111,11,82.5
2024-11-13,Receipt,,111,12,90.0
2024-11-13,Receipt,,110,4,79.96
2024-11-13,Invoice,81415657.0,104,1,40.0
2024-11-13,Receipt,,104,11,440.0
2024-11-13,Invoice,81259008.0,104,19,760.0
2024-11-13,Receipt,,110,11,219.89
2024-11-13,Receipt,,109,19,665.0
2024-11-13,Receipt,,111,6,45.0
2024-11-13,Invoice,21127115.0,112,8,36.0
2024-11-13,Receipt,,104,11,440.0
2024-11-13,Receipt,,106,15,825.0
2024-11-14,Invoice,85822412.0,110,7,139.93
2024-11-14,Invoice,54277800.0,105,19,1519.81
2024-11-14,Receipt,,111,8,60.0
2024-11-14,Receipt,,108,15,217.5
2024-11-14,Receipt,,105,14,1119.86
2024-11-14,Receipt,,109,8,280.0
2024-11-14,Receipt,,101,20,170.0
2024-11-14,Receipt,,110,19,379.81
2024-11-14,Receipt,,106,5,275.0
2024-11-15,Receipt,,112,14,63.0
2024-11-15,Receipt,,110,15,299.85
2024-11-15,Receipt,,104,5,200.0
2024-11-15,Receipt,,107,18,449.82
2024-11-15,Receipt,,108,19,275.5
2024-11-15,Receipt,,107,15,374.85
2024-11-16,Invoice,4308421.0,109,5,175.0
2024-11-16,Receipt,,101,12,102.0
2024-11-16,Receipt,,108,16,232.0
2024-11-16,Invoice,91858555.0,110,11,219.89
2024-11-17,Receipt,,104,8,320.0
2024-11-17,Receipt,,107,14,349.86
2024-11-17,Receipt,,107,6,149.94
2024-11-17,Receipt,,103,14,133.0
2024-11-18,Invoice,45540424.0,109,6,210.0
2024-11-18,Invoice,21127115.0,103,11,104.5
2024-11-18,Receipt,,112,18,81.0
2024-11-18,Receipt,,111,4,30.0
2024-11-18,Receipt,,102,3,2.55
2024-11-18,Receipt,,104,12,480.0
2024-11-18,Receipt,,104,14,560.0
2024-11-19,Receipt,,101,1,8.5
2024-11-19,Receipt,,103,11,104.5
2024-11-19,Receipt,,108,5,72.5
2024-11-19,Receipt,,102,15,12.75
2024-11-19,Invoice,54277800.0,110,15,299.85
2024-11-19,Receipt,,112,5,22.5
2024-11-19,Receipt,,109,17,595.0
2024-11-20,Receipt,,101,1,8.5
2024-11-20,Receipt,,107,15,374.85
2024-11-20,Invoice,73932360.0,104,20,800.0
2024-11-20,Receipt,,107,6,149.94
2024-11-20,Invoice,27760841.0,109,4,140.0
2024-11-20,Receipt,,108,1,14.5
2024-11-20,Receipt,,104,4,160.0
2024-11-20,Receipt,,104,9,360.0
2024-11-20,Receipt,,111,2,15.0
2024-11-20,Receipt,,108,16,232.0
2024-11-20,Invoice,26054020.0,111,13,97.5
2024-11-21,Invoice,30725714.0,106,20,1100.0
2024-11-21,Receipt,,104,14,560.0
2024-11-21,Invoice,71969657.0,102,6,5.1
2024-11-21,Receipt,,108,7,101.5
2024-11-22,Receipt,,105,17,1359.83
2024-11-22,Receipt,,109,5,175.0
2024-11-22,Receipt,,110,10,199.9
2024-11-22,Receipt,,108,16,232.0
2024-11-22,Receipt,,111,20,150.0
2024-11-22,Receipt,,104,19,760.0
2024-11-23,Receipt,,103,6,57.0
2024-11-23,Invoice,42436584.0,110,20,399.8
2024-11-23,Invoice,74252420.0,108,19,275.5
2024-11-23,Invoice,17637794.0,107,8,199.92
2024-11-23,Invoice,4180968.0,111,17,127.5
2024-11-23,Receipt,,107,15,374.85
2024-11-24,Invoice,98860009.0,112,1,4.5
2024-11-24,Receipt,,102,16,13.6
2024-11-24,Receipt,,101,8,68.0
2024-11-24,Invoice,98860009.0,111,19,142.5
2024-11-25,Receipt,,106,8,440.0
2024-11-25,Receipt,,104,12,480.0
2024-11-25,Invoice,73932360.0,110,3,59.97
2024-11-25,Invoice,72148284.0,105,10,799.9
2024-11-25,Invoice,85758349.0,102,1,0.85
2024-11-25,Invoice,4308421.0,101,2,17.0
2024-11-26,Receipt,,109,10,350.0
2024-11-26,Receipt,,103,11,104.5
2024-11-26,Invoice,98860009.0,104,15,600.0
2024-11-26,Receipt,,108,14,203.0
2024-11-26,Invoice,10752378.0,107,11,274.89
2024-11-26,Receipt,,111,17,127.5
2024-11-27,Invoice,85822412.0,111,12,90.0
2024-11-27,Receipt,,112,11,49.5
2024-11-27,Invoice,74252420.0,103,5,47.5
2024-11-27,Invoice,44349361.0,102,17,14.45
2024-11-27,Invoice,89774697.0,112,15,67.5
2024-11-27,Receipt,,111,9,67.5
2024-11-27,Receipt,,103,19,180.5
2024-11-27,Invoice,27888820.0,102,6,5.1
2024-11-27,Receipt,,103,17,161.5
2024-11-27,Receipt,,105,7,559.93
2024-11-27,Receipt,,110,3,59.97
2024-11-28,Receipt,,103,14,133.0
2024-11-28,Receipt,,112,4,18.0
2024-11-28,Invoice,79089901.0,103,6,57.0
2024-11-28,Invoice,73932360.0,112,12,54.0
2024-11-29,Receipt,,105,8,639.92
2024-11-29,Receipt,,107,20,499.8
2024-11-29,Receipt,,104,16,640.0
2024-11-29,Receipt,,111,13,97.5
2024-11-29,Receipt,,109,4,140.0
2024-11-29,Receipt,,105,3,239.97
2024-11-30,Receipt,,101,3,25.5
2024-11-30,Receipt,,103,15,142.5
2024-11-30,Receipt,,108,16,232.0
2024-11-30,Receipt,,101,8,68.0
2024-11-30,Receipt,,105,19,1519.81
2024-11-30,Receipt,,104,18,720.0
2024-11-30,Receipt,,110,3,59.97
2024-11-30,Receipt,,102,8,6.8
2024-11-30,Receipt,,105,1,79.99
2024-12-01,Receipt,,111,3,22.5
2024-12-01,Receipt,,110,10,199.9
2024-12-01,Invoice,81259008.0,105,9,719.91
2024-12-01,Receipt,,109,12,420.0
2024-12-01,Receipt,,104,4,160.0
2024-12-01,Invoice,53826716.0,106,15,825.0
2024-12-01,Receipt,,110,15,299.85
2024-12-02,Receipt,,108,7,101.5
2024-12-02,Receipt,,110,5,99.95
2024-12-02,Receipt,,105,6,479.94
2024-12-02,Receipt,,112,17,76.5
2024-12-02,Receipt,,112,13,58.5
2024-12-03,Receipt,,106,7,385.0
2024-12-03,Receipt,,102,11,9.35
2024-12-03,Receipt,,111,18,135.0
2024-12-03,Receipt,,104,2,80.0
2024-12-03,Invoice,85822412.0,103,5,47.5
2024-12-03,Receipt,,112,16,72.0
2024-12-03,Invoice,30725714.0,109,3,105.0
2024-12-04,Invoice,37028180.0,108,15,217.5
2024-12-04,Invoice,99159520.0,111,9,67.5
2024-12-04,Invoice,27760841.0,111,2,15.0
2024-12-04,Receipt,,103,16,152.0
2024-12-04,Invoice,29597483.0,107,14,349.86
2024-12-04,Receipt,,112,20,90.0
2024-12-05,Receipt,,101,20,170.0
2024-12-05,Receipt,,109,5,175.0
2024-12-05,Receipt,,106,11,605.0
2024-12-06,Receipt,,102,18,15.3
2024-12-06,Receipt,,104,13,520.0
2024-12-06,Receipt,,112,6,27.0
2024-12-07,Invoice,4180968.0,112,8,36.0
2024-12-07,Receipt,,105,11,879.89
2024-12-07,Receipt,,106,17,935.0
2024-12-07,Receipt,,111,10,75.0
2024-12-07,Invoice,78270025.0,107,5,124.95
2024-12-07,Receipt,,104,4,160.0
2024-12-07,Receipt,,112,8,36.0
2024-12-07,Receipt,,108,19,275.5
2024-12-08,Invoice,85758349.0,103,10,95.0
2024-12-08,Receipt,,103,2,19.0
2024-12-08,Receipt,,110,18,359.82
2024-12-08,Invoice,42436584.0,108,6,87.0
2024-12-08,Invoice,9335534.0,110,15,299.85
2024-12-09,Receipt,,112,19,85.5
2024-12-09,Invoice,17637794.0,110,17,339.83
2024-12-09,Receipt,,108,1,14.5
2024-12-09,Receipt,,108,10,145.0
2024-12-09,Invoice,85758349.0,107,1,24.99
2024-12-09,Receipt,,111,1,7.5
2024-12-09,Receipt,,110,7,139.93
2024-12-09,Receipt,,111,16,120.0
2024-12-09,Receipt,,106,14,770.0
2024-12-10,Receipt,,105,6,479.94
2024-12-10,Receipt,,111,1,7.5
2024-12-10,Receipt,,110,3,59.97
2024-12-10,Receipt,,112,19,85.5
2024-12-10,Invoice,8004482.0,103,3,28.5
2024-12-11,Invoice,92747083.0,107,16,399.84
2024-12-11,Invoice,10752378.0,105,14,1119.86
2024-12-11,Receipt,,103,4,38.0
2024-12-11,Invoice,4308421.0,108,14,203.0
2024-12-11,Receipt,,101,5,42.5
2024-12-11,Receipt,,108,2,29.0
2024-12-11,Invoice,4180968.0,103,6,57.0
2024-12-11,Invoice,56581473.0,103,1,9.5
2024-12-12,Invoice,56581473.0,112,6,27.0
2024-12-12,Invoice,56379329.0,101,4,34.0
2024-12-12,Receipt,,103,1,9.5
2024-12-12,Receipt,,106,15,825.0
2024-12-12,Receipt,,108,19,275.5
2024-12-12,Receipt,,104,9,360.0
2024-12-13,Receipt,,106,12,660.0
2024-12-13,Receipt,,109,8,280.0
2024-12-13,Receipt,,102,11,9.35
2024-12-13,Invoice,63709724.0,109,14,490.0
2024-12-13,Invoice,30725714.0,103,16,152.0
2024-12-13,Receipt,,106,2,110.0
2024-12-13,Invoice,8004482.0,112,2,9.0
2024-12-13,Receipt,,103,11,104.5
2024-12-13,Receipt,,107,13,324.87
2024-12-13,Receipt,,111,4,30.0
2024-12-14,Receipt,,110,8,159.92
2024-12-14,Receipt,,110,12,239.88
2024-12-14,Receipt,,101,8,68.0
2024-12-14,Receipt,,108,2,29.0
2024-12-14,Receipt,,107,1,24.99
2024-12-14,Invoice,85822412.0,107,4,99.96
2024-12-14,Receipt,,111,13,97.5
2024-12-14,Receipt,,109,10,350.0
2024-12-15,Receipt,,107,9,224.91
2024-12-15,Invoice,72148284.0,107,20,499.8
2024-12-15,Receipt,,102,2,1.7
2024-12-15,Invoice,79212676.0,101,13,110.5
2024-12-15,Invoice,37028180.0,107,15,374.85
2024-12-15,Receipt,,102,4,3.4
2024-12-15,Invoice,63709724.0,105,19,1519.81
2024-12-16,Receipt,,101,11,93.5
2024-12-16,Receipt,,104,3,120.0
2024-12-16,Invoice,64119726.0,108,10,145.0
2024-12-16,Receipt,,104,17,680.0
2024-12-16,Receipt,,112,10,45.0
2024-12-16,Invoice,39711319.0,111,8,60.0
2024-12-17,Receipt,,104,15,600.0
2024-12-17,Receipt,,108,3,43.5
2024-12-17,Invoice,27888820.0,102,16,13.6
2024-12-17,Invoice,79089901.0,107,5,124.95
2024-12-18,Receipt,,104,10,400.0
2024-12-18,Receipt,,110,17,339.83
2024-12-18,Receipt,,111,12,90.0
2024-12-18,Invoice,91858555.0,109,2,70.0
2024-12-18,Receipt,,110,15,299.85
2024-12-18,Receipt,,106,14,770.0
2024-12-18,Receipt,,110,14,279.86
2024-12-18,Invoice,99159520.0,103,6,57.0
2024-12-19,Invoice,84525678.0,109,1,35.0
2024-12-19,Invoice,73932360.0,102,1,0.85
2024-12-19,Receipt,,103,3,28.5
2024-12-19,Receipt,,102,10,8.5
2024-12-19,Invoice,79212676.0,102,15,12.75
2024-12-19,Invoice,4308421.0,101,7,59.5
2024-12-19,Receipt,,108,5,72.5
2024-12-19,Receipt,,102,14,11.9
2024-12-19,Receipt,,102,1,0.85
2024-12-19,Invoice,27888820.0,106,18,990.0
2024-12-20,Receipt,,107,11,274.89
2024-12-20,Receipt,,112,9,40.5
2024-12-21,Invoice,4308421.0,104,10,400.0
2024-12-21,Invoice,91858555.0,101,16,136.0
2024-12-21,Receipt,,103,9,85.5
2024-12-21,Receipt,,102,10,8.5
2024-12-21,Receipt,,107,2,49.98
2024-12-21,Receipt,,109,9,315.0
2024-12-22,Receipt,,107,17,424.83
2024-12-22,Receipt,,103,12,114.0
2024-12-22,Receipt,,109,18,630.0
2024-12-22,Receipt,,104,14,560.0
2024-12-22,Receipt,,109,2,70.0
2024-12-22,Receipt,,106,16,880.0
2024-12-22,Receipt,,111,1,7.5
2024-12-22,Receipt,,109,1,35.0
2024-12-22,Receipt,,101,9,76.5
2024-12-22,Receipt,,112,13,58.5
2024-12-22,Invoice,72148284.0,101,9,76.5
2024-12-22,Receipt,,112,2,9.0
2024-12-22,Receipt,,103,4,38.0
2024-12-23,Receipt,,108,7,101.5
2024-12-23,Receipt,,112,18,81.0
2024-12-23,Receipt,,110,13,259.87
2024-12-23,Receipt,,103,11,104.5
2024-12-23,Receipt,,102,13,11.05
2024-12-24,Invoice,45540424.0,112,20,90.0
2024-12-24,Receipt,,104,4,160.0
2024-12-24,Receipt,,112,14,63.0
2024-12-24,Receipt,,106,20,1100.0
2024-12-24,Receipt,,107,1,24.99
2024-12-24,Invoice,71969657.0,112,10,45.0
2024-12-25,Receipt,,110,7,139.93
2024-12-25,Invoice,37028180.0,110,18,359.82
2024-12-25,Receipt,,112,3,13.5
2024-12-25,Invoice,54277800.0,107,1,24.99
2024-12-25,Receipt,,105,19,1519.81
2024-12-25,Receipt,,112,17,76.5
2024-12-25,Invoice,79212676.0,109,12,420.0
2024-12-25,Receipt,,101,16,136.0
2024-12-26,Receipt,,104,13,520.0
2024-12-26,Receipt,,102,7,5.95
2024-12-26,Receipt,,106,1,55.0
2024-12-26,Receipt,,103,9,85.5
2024-12-26,Receipt,,102,4,3.4
2024-12-27,Receipt,,110,7,139.93
2024-12-27,Receipt,,103,15,142.5
2024-12-27,Invoice,74252420.0,104,9,360.0
2024-12-27,Receipt,,107,10,249.9
2024-12-28,Receipt,,104,9,360.0
2024-12-28,Receipt,,101,12,102.0
2024-12-28,Receipt,,107,13,324.87
2024-12-28,Receipt,,103,17,161.5
2024-12-28,Receipt,,110,13,259.87
2024-12-28,Invoice,14508768.0,102,4,3.4
2024-12-28,Invoice,45540424.0,108,12,174.0
2024-12-29,Receipt,,112,3,13.5
2024-12-29,Receipt,,109,14,490.0
2024-12-29,Receipt,,103,1,9.5
2024-12-29,Invoice,27760841.0,107,8,199.92
2024-12-29,Receipt,,106,14,770.0
2024-12-29,Receipt,,107,12,299.88
2024-12-30,Receipt,,101,17,144.5
2024-12-30,Invoice,21127115.0,102,11,9.35
2024-12-30,Receipt,,110,18,359.82
2024-12-30,Receipt,,107,4,99.96
2024-12-30,Receipt,,104,1,40.0
2024-12-30,Receipt,,106,9,495.0
2024-12-30,Invoice,59345683.0,101,8,68.0
2024-12-30,Receipt,,112,16,72.0
2024-12-30,Receipt,,101,1,8.5
2024-12-30,Receipt,,103,4,38.0
2024-12-31,Receipt,,105,20,1599.8
2024-12-31,Receipt,,102,1,0.85
2024-12-31,Receipt,,109,15,525.0
2025-01-01,Receipt,,106,5,275.0
2025-01-01,Receipt,,107,9,224.91
2025-01-01,Receipt,,103,14,133.0
2025-01-01,Receipt,,108,9,130.5
2025-01-01,Receipt,,102,6,5.1
2025-01-02,Receipt,,102,11,9.35
